SMILES,PCE
CC1=CC2=C(C(OCCCCCCCC)=C(C=C(C3=C4C(SC(C(N5CCCCCCCC)=O)=C4C5=O)=C(C)S3)S6)C6=C2OCCCCCCCC)S1,4.7
CC1=C(N=C(C2=CC=CC=C2)C(C3=CC=CC=C3)=N4)C4=C(C5=CC(C(C6=CC=C(OCCCCCCCC)C=C6)(C7=CC=C(OCCCCCCCC)C=C7)C8=C9C=C%10C(C(SC%11=C%12C(CCCCCCCC)(CCCCCCCC)C%13=CC%14=C(C(C%15=CC=C(OCCCCCCCC)C=C%15)(C%16=CC=C(OCCCCCCCC)C=C%16)C%17=C%14SC(C)=C%17)C=C%11%13)=C%12C%10(CCCCCCCC)CCCCCCCC)=C8)=C9S5)C=C1,4.7
O=C1N(CC(CCCCCCCC)CCCCCCCCCC)C(C2=CC=C(C3=CC(C=CC(C)=C4)=C4C=C3)S2)=C5C(N(CC(CCCCCCCC)CCCCCCCCCC)C(C6=CC=C(C)S6)=C51)=O,4.7
CC(S1)=CC2=C1C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=CC=C(C(N(CC(CCCCCC)CCCC)C5=O)=C6C5=C(C7=CC=C(C)O7)N(CC(CCCCCC)CCCC)C6=O)O4)S8)C8=C2C9=CC=C(CC(CC)CCCC)S9,4.7
CC1=CC=C(C2=C3C(C(N2CC(CC)CCCC)=O)=C(C4=CC=C(C5=CC(N(CC(CCCCCC)CCCCCCCC)C(C6=CC(C(SC(C)=C7)=C7N(CC(CCCCCCCC)CCCCCC)C8=O)=C8C=C69)=O)=C9S5)S4)N(CC(CCCC)CC)C3=O)S1,4.7
CC1=CC2=C(C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=CC=C(C5=C(OCCCCCCCC)C(OCCCCCCCC)=C(C6=CC=C(C)[Se]6)C7=NSN=C75)[Se]4)S8)C8=C2C9=CC=C(CC(CC)CCCC)S9)S1,4.7
CC1=CC(CC(CCCCCC)CCCC)=C(C2=NC(SC(C3=C(CC(CCCCCC)CCCC)C=C(C4=CC(CC(CCCCCCCCCC)CCCCCCCC)=C(C5=NC(SC(C6=C(CC(CCCCCCCC)CCCCCCCCCC)C=C(C)S6)=N7)=C7S5)S4)S3)=N8)=C8S2)S1,4.7
CC1=C(CCCCCCCCCCCC)C=C(S1)C(S2)=CC(CCCCCCCCCCCC)=C2C3=C(C(N(CC(CC)CCCC)C4=O)=O)C4=C(C)S3,4.7
O=C1N(CCCCCCCC)C(C2=C(C)SC(C(S3)=CC4=C3C(C5=CC=C(CC(CC)CCCC)[Se]5)=C6C(SC(C)=C6)=C4C7=CC=C(C[C@H](CCCC)CC)[Se]7)=C21)=O,4.7
CC1=CC2=C(C(OCC(CCCC)CC)=C(C=C(C3=C4C(C(C(C=CC(CCCCCCCC)=C5)=C5C4=O)=O)=C(C)S3)O6)C6=C2OCC(CC)CCCC)O1,4.71
CC1=CC(C(OCC(CC)CCCC)=C(SC(C2=C(CCCCCCCC)C=C(C3=C(F)C(F)=C(C4=CC(CCCCCCCC)=C(C)S4)C5=C3N=C(C6=CC=CC7=CC=CC8=C67)C8=N5)S2)=C9)C9=C%10OCC(CC)CCCC)=C%10S1,4.72
CC1=CC2=C(C(C=CC(C3=CC=C(N(C4=CC=C(/C=C\C5=CC=C(C=C(C#N)C#N)S5)C=C4)C6=CC=C(C)C=C6)C=C3)=C7)=C7C2(CCCCCCCC)CCCCCCCC)C=C1,4.74
CC(S1)=CC2=C1C3=C(C(CC(CC)CCCCC)=C(C4=C(C=C(C5=CC=C(C6=C7C(C(N6CC(CCCCCCCCCC)CCCCCCCCCCCC)=O)=C(C8=CC=C(C)S8)N(CC(CCCCCCCCCCCC)CCCCCCCCCC)C7=O)S5)S4)S9)C9=C3CC(CCCCC)CC)S2,4.75
CC1=CC=C(C2=NN=C(C3=CC=C(C4=CC(C(CCC(CCCCCC)CCCC)=C(SC(C)=C5)C5=C6CCC(CCCCCC)CCCC)=C6S4)S3)C7=NN(CC(CCCCCC)CCCC)N=C27)S1,4.75
CC(S1)=CC2=C1C(OCCCCCCCC)=C(C=C(C3=C4C(C=C(C(OCCCCCCCCCCCC)=O)S4)=C(C)S3)S5)C5=C2OCCCCCCCC,4.76
O=C(N1CC(CC)CCCC)/C(C2=C1C=C(C(S3)=CC=C3C4=CC(C(C5=CC(CCCCCCCC)=C(CCCCCCCC)S5)=C(SC(C)=C6)C6=C7C8=CC(CCCCCCCC)=C(CCCCCCCC)S8)=C7S4)C=C2)=C9C(N(CC(CCCC)CC)C%10=CC(C%11=CC=C(C)S%11)=CC=C%10/9)=O,4.76
CC1=CC2=C(C(SC(C3=CC4=C(C(SC(C)=C5)=C5C(N(CCCCCC)C4=O)=O)S3)=C6)=C6[Ge]2(CC(CCCC)CC)C[C@H](CCCC)CC)S1,4.77
CC(S1)=CC2=C1C(OCC(CCCC)CC)=C(C=C(C3=C4C(C(N(CC(C#CC#CC#CC#CC#C)CCCCCCCC)C4=O)=O)=C(C)S3)S5)C5=C2OCC(CCCC)CC.[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH],4.79
CC1=CC=C(C2=C3C(C(N2CC(CCCCCCCCCCCC)CCCCCCCCCC)=O)=C(C4=CC=C(C5=CC=C(C)S5)S4)N(CC(CCCCCCCCCCCC)CCCCCCCCCC)C3=O)S1,4.8
CC1=CC(CCCCCCCCCCCC)=C(C2=NC(SC(C3=C(CCCCCCCCCCCC)C=C(C4=CC(CC(CCCCCC)CCCCCCCC)=C(C5=NC(SC(C6=C(CC(CCCCCCCC)CCCCCC)C=C(C)S6)=N7)=C7S5)S4)S3)=N8)=C8S2)S1,4.8
CC(S1)=CC2=C1C(C3=CC=C(CC(CCCCCC)CC)S3)=C(C=C(C4=CC=C(C5=C(F)C(F)=C(C6=CC=C(C)S6)C7=NSN=C75)S4)S8)C8=C2C9=CC=C(CC(CCCCCC)CC)S9,4.8
CC1=CC2=C(C(C(OCC(CCCCCCCCCC)CCCCCCCCCCCC)=NC(C=C3)=C4C5=C3C6=C7SC(C8=CC=C(C9=C(C(N(CC(CCCC)CC)C%10=O)=O)C%10=C(C%11=CC=C(C)S%11)S9)S8)=C6)=C4C%12=C2C=CC%13=C%12C5=C7C(OCC(CCCCCCCCCC)CCCCCCCCCCCC)=N%13)S1,4.8
O=C1N(CCCCCCCC)C(C2=C(C)SC(C(S3)=CC4=C3C(OC[C@@H](CC)CCCC)=C5C(SC(C)=C5)=C4OCC(CC)CCCC)=C21)=O,4.8
CC1=CC2=C(C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=CC=C(C5=C(OCCCCCCCC)C(OCCCCCCCC)=C(C6=CC=C(C)O6)C7=NON=C75)O4)S8)C8=C2C9=CC=C(CC(CC)CCCC)S9)S1,4.8
CC(S1)=CC2=C1C(OCC(CCCC)CC)=C(C=C(C3=C4C(C(N(CCCCCCCCCCCC)C4=O)=O)=C(C)S3)S5)C5=C2OCC(CCCC)CC,4.8
CC1=CC2=C(C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=CC=C(C5=C6C(C(N(CC(CCCCCCCCCC)CCCCCCCC)C6=O)=O)=C(C7=CC=C(C)S7)S5)S4)S8)C8=C2C9=CC=C(CC(CC)CCCC)S9)S1,4.82
CC(S1)=CC2=C1C(OCC(CC)CCCC)=C(C=C(C3=C4C(C(/C(C4=O)=C(C)/C)=O)=C(C)S3)S5)C5=C2OCC(CCCC)CC,4.84
CC(S1)=CC2=C1C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=C(CC(CC)CCCC)C=C(C5=CN=C(C6=CC(CC(CCCC)CC)=C(C)S6)C7=NSN=C75)S4)S8)C8=C2C9=CC=C(CC(CCCC)CC)S9,4.84
CC1=CC2=C(C(C3=C(OC)C(OC)=C(CC(CCCC)CC)S3)=C(C=C(C4=C(CCCCCC)C=C(C5=C(F)C(F)=C(C6=CC(CCCCCC)=C(C)S6)C7=NSN=C75)S4)S8)C8=C2C9=C(OC)C(OC)=C(CC(CC)CCCC)S9)S1,4.84
CC1=CC=C(C(C=CC(C2=CC(CCCCCCCCCCCC)=C(C3=CC=C(C4=CC(C5=NSN=C5C(C6=CC=C(C7=C(CCCCCCCCCCCC)C=C(C)S7)S6)=C8)=C8C9=NSN=C94)S3)S2)=C%10)=C%10N%11C(CCCCCCCC)CCCCCCCC)C%11=C1,4.85
CC1=CC2=C(OCC(CC)CCCC)C3=C(C(OCC(CC)CCCC)=C2S1)C=C(C4=CC=C(C5=CC6=C(/C(C(N6CC(CCCCCCCC)CCCCCC)=O)=C7C(N(CC(CCCCCC)CCCCCCCC)C8=CC(C9=CC=C(C)S9)=CC=C8\7)=O)C=C5)S4)S3,4.85
CC(S1)=CC=C1C2=C(OCCCCCCCC)C(OCCCCCCCC)=C(C(S3)=CC=C3C(S4)=CC(C4=C5C6=CC=C(CC(CC)CCCCCC)S6)=C(C7=CC=C(C[C@@H](CCCCCC)CC)S7)C8=C5C=C(C)S8)C9=C2N=C(C%10=CC=CC(C=C%11)=C%10C%12=C%11C=CC=C%12%13)C%13=N9,4.86
CC1=CC(C=C(OCC(CCCC)CC)C2=C3C(OCC(CCCC)CC)=CC4=C2SC(C5=C6C(C(F)=C(C(C(CC)CCCC)=O)S6)=C(C)S5)=C4)=C3S1,4.88
CC1=CC=C(C2=CN=C(C3=C4C(C(N3CC(CCCCCCCC)CCCCCCCCCC)=O)=C(C5=CC=C(C6=CC=C(C)S6)C=N5)N(CC(CCCCCCCCCC)CCCCCCCC)C4=O)C=C2)S1,4.88
CC1=CC2=C(C(OCC(CCCC)CC)=C(C=C(C3=CC(/C=C/C4=CC=C(C5=CC=C(C6=C7C(C(N6CC(CC)CCCC)=O)=C(C8=CC=CS8)N(CC(CC)CCCC)C7=O)S5)S4)=C(C)S3)S9)C9=C2OCC(CCCC)CC)S1,4.89
CC1=CC=C(C2=CC(CC(CCCC)CCCCCC)=C(C3=C(OCC(CCCCC)CCC)C=C(C)S3)S2)C4=NSN=C41,4.9
CC1=CC2=CC=C(C(C=C3)=C2S1)C4=C3C=C(S4)C5=C(CC(CCCCCCCCCC)CCCCCCCCCCCC)C=C(C6=CC(C7=NSN=C7C(C8=CC(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C(C)S8)=C9)=C9C%10=NSN=C6%10)S5,4.9
CC(S1)=CC2=C1C3=C(C(CC(CCCC)CCCC)=C(C4=C(C=C(C5=C6C(SC(C(OC(CC(CC)CCCC)CCC(CCCC)CC)=O)=C6F)=C(C)S5)S4)S7)C7=C3CC(CCCC)CCCC)S2,4.9
CC(S1)=CC=C1C2=C3C(C(N(CC(CC)CCCC)C3=O)=O)=C(C(S4)=CC=C4C(S5)=CC(C5=C6C7=CC(CCCCCCCC)=C(CCCCCCCC)S7)=C(C8=CC(CCCCCCCC)=C(CCCCCCCC)S8)C9=C6C=C(C)S9)C%10=C2N=C(C%11=CC(OCCCCCCCC)=CC=C%11)C(C%12=CC=CC(OCCCCCCCC)=C%12)=N%10,4.9
CC(S1)=CC2=C1C(C3=CC=C(CC(CC)CCCC)S3)=C(C=C(C4=CC=C(C5=C(OCC(CC)CCCC)C(OCC(CCCC)CC)=C(C6=CC=C(C)S6)C7=NSN=C75)S4)S8)C8=C2C9=CC=C(CC(CC)CCCC)S9,4.9
CC1=CC2=C(C(C(C3=CC=C(OCC(CC)CCCC)C=C3)(C4=CC=C(OCC(CCCC)CC)C=C4)C5=C6C=C7C(C(SC8=C9SC(C%10=CC=C(C%11=CC=C(C%12=CC=C(C)S%12)C%13=NSN=C%11%13)S%10)=C8)=C9C7(C%14=CC=C(OCC(CCCC)CC)C=C%14)C%15=CC=C(OCC(CC)CCCC)C=C%15)=C5)=C6S2)S1,4.91
CC(S1)=CC2=C1C(OC[C@@H](CCCCCCCCCC)CCCCCCCC)=C(C=C(C3=CC(SC(C4=C(OCCCCCCCC)C(OCCCCCCCC)=C(C5=CC(SC(C)=C6)=C6S5)C7=NSN=C74)=C8)=C8S3)S9)C9=C2OC[C@H](CCCCCCCC)CCCCCCCCCC,4.93
CC(O1)=CC2=C1C(C3=CC=C(CC(CCCC)CC)S3)=C(C=C(C4=CC=C(C5=C(OCCCCCCCC)C(OCCCCCCCC)=C(C6=CC=C(C)S6)C7=NSN=C75)S4)O8)C8=C2C9=CC=C(CC(CCCC)CC)S9,4.94
CC(S1)=CC2=C1C(C3=CC=C(CC(CCCCCCCC)CCCCCC)S3)=C(C=C(C4=CC=C(C5=CC(Cl)=C(C6=CC(CCCCCCCCCCCC)=C(C)S6)C7=NSN=C57)S4)S8)C8=C2C9=CC=C(CC(CCCCCCCC)CCCCCC)S9,4.95
CC1=CC=C(C2=CC=C(C3=CC=C(C4=C(F)C=C(C5=CC6=C(C(SC(C7=CC(F)=C(C)C8=NN(CCCCCC)N=C78)=C9)=C9[Si]6(CCCCCCCC)CCCCCCCC)S5)C%10=NN(CCCCCC)N=C4%10)S3)C%11=NSN=C2%11)S1,4.95
CC1=C2C(C(N(C(CCCCCCCC)CCCCCCCC)C2=O)=O)=C(C3=C(CCCCCCCCCCCC)C=C(C4=CC=C(C5=CC(CCCCCCCCCCCC)=C(C)S5)S4)S3)S1,4.96
O=C(N1CC(CCCCCCCC)CCCCCC)/C(C2=C1C=C(C)C=C2)=C3C(N(CC(CCCCCC)CCCCCCCC)C4=CC(C5=CC(C)=C(C6=CC7=C(OCC(CCCC)CC)C8=C(C=C(C9=C(C)C=C(C)S9)S8)C(OCC(CCCC)CC)=C7S6)S5)=CC=C4/3)=O,4.98
CC(S1)=CC2=C1C3=C(C(OCC(CCCC)CCCCCC)=C(C4=C(C=C(C5=C6C(C(F)=C(C(OCC(CCCCCC)CCCC)=O)S6)=C(C)S5)S4)S7)C7=C3OCC(CCCCCC)CCCC)S2,5
CC1=CC(CCCCCCCCCCCC)=C(S1)C(S2)=CC=C2C3=CC(C4=NSN=C45)=C(C6=NSN=C63)C=C5C7=CC=C(S7)C(S8)=C(CCCCCCCCCCCC)C=C8C9=CC(C(C%10=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S%10)=C(SC(C)=C%11)C%11=C%12C%13=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S%13)=C%12S9,5
CC(S1)=CC=C1C2=C(N=C(C3=CC(OC[C@H](CC)CCCC)=CC=C3)C(C4=CC=CC(OCC(CC)CCCC)=C4)=N5)C5=C(C(S6)=CC=C6C(S7)=CC(C7=C8C9=CC=C(CC(CC)CCCC)S9)=C(C%10=CC=C(CC(CCCC)CC)S%10)C%11=C8C=C(C)S%11)C=C2,5
CC(S1)=CC2=C1C(C3=CC=C(CC(CCCCCCCCCCCC)CCCCCCCCCC)S3)=C(C=C(C4=CC=C(C5=C(F)C=C(C6=CC=C(C)S6)C7=N[Se]N=C75)S4)S8)C8=C2C9=CC=C(CC(CCCCCCCCCCCC)CCCCCCCCCC)S9,5
CC1=CC2=C(C(CCC(CCCCCC)CCCC)=C(C=C(C3=C(CC(CC)CCCC)C=C(C4=CC=C(C5=CC(CC(CC)CCCC)=C(C)S5)C6=NSN=C64)S3)S7)C7=C2CCC(CCCCCC)CCCC)S1,5
CC1=CC2=C(C(C3=CC=C(SCC(CCCC)CC)S3)=C(C=C(C4=C(C#N)C(OCCCCCCCCCC)=C(C5=C(OCCCCCCCCCC)C(C#N)=C(C)S5)S4)S6)C6=C2C7=CC=C(SCC(CCCC)CC)S7)S1,5
CC(S1)=CC2=C1C(OCC(CCCCCCCCCC)CCCCCCCC)=C(C=C(C3=CC=C(C4=CC=C(C5=CC=C(C)S5)C6=NSN=C64)S3)S7)C7=C2OCC(CCCCCCCCCC)CCCCCCCC,5.01
CC(O1)=CC2=C1C(OCC(CCCC)CC)=C(C=C(C3=C(CC(CC)CCCC)C=C(C4=CC=C(C5=CC(CC(CCCC)CC)=C(C)S5)C6=NSN=C64)S3)O7)C7=C2OCC(CCCC)CC,5.01
CC1=CC=C(C2=CC=C(C3=CC=C(C4=CC5=C(C(C6=CC=C(CC(CCCC)CC)S6)=C(C=C(C)S7)C7=C5C8=CC=C(CC(CC)CCCC)S8)S4)S3)C9=C2N=C(C%10=C%11C=C(OCCC(C)CCCC(C)C)C(OCCC(C)CCCC(C)C)=C%10)C(C%12=CC(OCCC(C)CCCC(C)C)=C(OCCC(C)CCCC(C)C)C=C%12%11)=N9)S1,5.03
CC1=CC(C(OCC(CCCC)CC)=C(SC(C2=CC=C(C3=C(C(N(CC(CCCCCCCCCC)CCCCCCCC)C4=O)=O)C4=C(C=C(C5=CC=C(C)S5)C(C(N6CC(CCCCCCCC)CCCCCCCCCC)=O)=C7C6=O)C7=C3)S2)=C8)C8=C9OCC(CC)CCCC)=C9S1,5.04
O=C(C1=C2SC(C3=CC(C(N(C[C@H](CCCCCCCCCC)CCCCCCCC)C4=C5SC(C6=CC7=C(C(OC[C@@H](CC)CCCC)=C(C=C(C)S8)C8=C7OC[C@@H](CCCC)CC)S6)=C4)=O)=C5S3)=C1)N(C[C@@H](CCCCCCCCCC)CCCCCCCC)C9=C2SC(C)=C9,5.05
CC1=CC(C(C2=CC=C(CCCCCCCC)C=C2)(C3=CC=C(CCCCCCCC)C=C3)C4=CC(C(SC(C5=CC(CCCCCCCCCCCC)=C(C6=CC=C(C7=CC8=C(C=C(C9=CC=C(C%10=C(CCCCCCCCCCCC)C=C(C)S%10)S9)C%11=NSN=C%118)C%12=NSN=C7%12)S6)S5)=C%13)=C%13C%14(C%15=CC=C(CCCCCCCC)C=C%15)C%16=CC=C(CCCCCCCC)C=C%16)=C%14C=C4%17)=C%17S1,5.05
CC1=CC([Si]2(C[C@H](CC)CCCC)C[C@H](CC)CCCC)=C(S1)C3=C2C=C(S3)C4=CC(C[C@@H](CCCC)CC)=C(C5=NC(SC(C6=C(CC(CCCC)CC)C=C(C)S6)=N7)=C7S5)S4,5.06
CC1=CC2=C(C(C=CC3=C4C=CC5=C3SC(C6=C(CCCCCCCCCCCC)C=C(C7=CC=C(/C(C(N8CC(CCCCCCCCCC)CCCCCCCC)=O)=C9C(N(CC(CCCCCCCC)CCCCCCCCCC)C%10=C\9C=CC(C%11=CC(CCCCCCCCCCCC)=C(C)S%11)=C%10)=O)C8=C7)S6)=C5)=C4C=C2)S1,5.06
CC1=CC2=C(C(SC(C3=C(CCCCCC)N=C(C4=NC(CCCCCC)=C(C)S4)S3)=C5)C5C6=C2C=C(C(CCCCCCCCCCC)CCCCCCCCCCCC)S6)S1,5.06
CC(S1)=CC2=C1C(OCC(CC)CCCC)=C(C=C(C3=C(OCCCCCCCCCCCC)C(C#N)=C(C4=C(C#N)C(OCCCCCCCCCCCC)=C(C)S4)S3)S5)C5=C2OCC(CC)CCCC,5.06
CC1=CC2=C(C(C3=CC=C(CC(CC)CCCC)S3)=C(C=C(C4=C(CC(CC)CCCC)C=C(C5=C(F)C(F)=C(C6=CC(CC(CCCC)CC)=C(C)S6)C7=NSN=C75)S4)S8)C8=C2C9=CC=C(CC(CC)CCCC)S9)S1,5.06
CC1=CC2=C(C(C3=CC=C(SCC(CCCC)CC)S3)=C(C=C(C4=C(C#N)C(OCC(CCCC)CC)=C(C5=C(OCC(CC)CCCC)C(C#N)=C(C)S5)S4)S6)C6=C2C7=CC=C(SCC(CCCC)CC)S7)S1,5.06
CC1=CC(C=C(OCC(CC)CCCC)C2=C3C(OCC(CC)CCCC)=CC4=C2SC(C5=CC=C(C6=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C(C7=CC=C(C)S7)C8=NON=C86)S5)=C4)=C3S1,5.07
CC1=CC2=C(C(OCCCCCCCC)=C(C=C(C3=C4C(SC(S(=O)(CC(CC)CCCC)=O)=C4)=C(C)S3)O5)C5=C2OCCCCCCCC)O1,5.08
CC(S1)=CC=C1C2=C(OCC(CCCCCC)CCCCCCCC)C=C(C3=CC=C(C4=CC=C(C)C5=NSN=C45)S3)C(OCC(CCCCCCCC)CCCCCC)=C2,5.08
CC(S1)=CC2=C1C(OCCCCCCCC)=C(C=C(C3=C4C(C=C(C(OCC(CCCC)CC)=O)S4)=C(C)S3)S5)C5=C2OCCCCCCCC,5.1
CC1=C2C(C=C(C(OCC(CC)CCCC)=O)S2)=C(C3=CC4=C(C(OCCCCCCCC)=C(C=C(C)S5)C5=C4OCCCCCCCC)S3)S1,5.1
CC(S1)=CC2=C1C(OCCCCCCCC)=C(C=C(C3=C4C(C=C(C(OCC(CCCC)CC)=O)S4)=C(C)S3)S5)C5=C2OCCCCCCCC,5.1
CC1=CC=C(C(N(CC(CCCC)CC)C2=O)=C(C2=C(C(O3)=CC=C3C(S4)=CC(C4=C5C6=CC=C(CC(CC)CCCC)O6)=C(C7=CC=C(CC(CC)CCCC)O7)C8=C5C=C(C)S8)N9CC(CC)CCCC)C9=O)O1,5.1
CC1=CC([Si](CC(CCCC)CC)(CC(CC)CCCC)C2=C3SC(C4=CC=C(C)C5=NSN=C45)=C2)=C3S1,5.1
CC1=CC(CCCCCCCCCCCCCC)=C(C2=NC(SC(C3=C(CCCCCCCCCCCCCC)C=C(C4=CC(CC(CCCCCCCC)CCCCCCCCCC)=C(C5=NC(SC(C6=C(CC(CCCCCCCCCC)CCCCCCCC)C=C(C)S6)=N7)=C7S5)S4)S3)=N8)=C8S2)S1,5.1
CC1=C2C(C(N(CC(CCCCCCCC)CCCCCC)C2=O)=O)=C(C3=CC=C(C4=C(CCCCCCCC)C(SC(C5=CC=C(C)S5)=C6CCCCCCCC)=C6S4)S3)S1,5.1
CC1=CN=C(C(N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C2=O)=C3C2=C(C4=NC=C(C5=CC=C(C6=CC=C(C)S6)S5)S4)N(C[C@H](CCCCCCCCCCCC)CCCCCCCCCC)C3=O)S1,5.1
CC(S1)=CC2=C1C(C3=CC=C(CCCCCCCCCCCC)S3)=C(C=C(C4=C(CC(CC)CCCC)C=C(C5=CN=C(C6=CC(CC(CCCC)CC)=C(C)S6)C7=NSN=C75)S4)S8)C8=C2C9=CC=C(CCCCCCCCCCCC)S9,5.11
CC(S1)=CC=C1C2=C(OCC(CCCCCC)CCCCCCCC)C=C(C3=CC=C(C4=C(F)C=C(C)C5=NSN=C45)S3)C(OCC(CCCCCCCC)CCCCCC)=C2,5.11
CC1=C2C(C(N(C(CCCCCCCC)CCCCCCCC)C2=O)=O)=C(C3=C(CCCCCCCCCCCC)C=C(C4=CC=C(C5=CC(CCCCCCCCCCCC)=C(C)S5)S4)S3)[Se]1,5.11
CC1=CC(C(CC(CCCC)CC)(CC(CCCC)CC)C2=C3SC(C4=CC=C(C)C5=NSN=C45)=C2)=C3S1,5.12
CC(S1)=CC=C1C2=C(N=C(C[C@@H](CCCC)CC)C(CC(CC)CCCC)=N3)C3=C(C(S4)=CC=C4C(S5)=CC(C5=C6OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C7=C6C=C(C)S7)C8=NSN=C82,5.12
CC1=CC2=C(C3=CC(C(C4=CC=C(CCCCCC)C=C4)(C5=CC=C(CCCCCC)C=C5)C6=C7SC(C8=C(F)C(F)=C(C)C9=C8N=C%10C(C(C=C(CCCCCCCC)C=C%11)=C%11C%12=C%10C=C(CCCCCCCC)C=C%12)=N9)=C6)=C7C=C3C2(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)S1,5.13
CC1=CC=C(C2=C(F)C=C(C3=CC=C(C4=C(OCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCC)=C(C)C5=NN(CCCCCCCCCCCCCC)N=C54)S3)C6=NSN=C62)S1,5.14
CC1=CC2=C(C(SC(C3=C4C(C(C(C=C(CC(CCCC)CC)C(CC(CCCC)CC)=C5)=C5C4=O)=O)=C(C)S3)=C6)=C6[Si]2(CC(CC)CCCC)C[C@@H](CC)CCCC)S1,5.15
CC(S1)=CC2=C1C(C3=C(CCCCCCCC)C=C(CCCCCCCC)S3)=C(C=C(C4=CC=C(C5=CC=C(C6=CC=C(C)S6)C7=NSN=C75)S4)S8)C8=C2C9=C(CCCCCCCC)C=C(CCCCCCCC)S9,5.16
CC1=CC2=C(C(OCCCCCCCC)=C(C=C(C3=C4C(SC(C(OCC(CC)CCCC)=O)=C4F)=C(C)S3)O5)C5=C2OCCCCCCCC)O1,5.17
O=C1C(CCCCCC)(CCCCCC)C(C2=C(C)SC(C(S3)=CC=C3C4=CC([Si]5(CC(CC)CCCC)CC(CC)CCCC)=C(S4)C6=C5C=C(C7=CC=C(C)S7)S6)=C21)=O,5.17
CC(S1)=CC2=C1C(OCC(CCCCCCCCCC)CCCCCCCC)=C(C=C(C3=CC=C(C4=CC=C(C5=CC=C(C)S5)C6=N[Se]N=C64)S3)S7)C7=C2OCC(CCCCCCCCCC)CCCCCCCC,5.18
CC1=CC2=C(C(C=C(SC3=C4C=C5C(C(SC(C6=C(OCCCCCC)C(OCCCCCC)=C(C)C7=NSN=C76)=C8)=C8C5(C9=CC=C(CCCCCC)C=C9)C%10=CC=C(CCCCCC)C=C%10)=C3)C4=C%11)=C%11C2(C%12=CC=C(CCCCCC)C=C%12)C%13=CC=C(CCCCCC)C=C%13)S1,5.18
CC(S1)=CC2=C1C3=C(C(C4=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S4)=C(C5=C(C=C(C6=CC=C(C7=C8C(C(N7CC(CCCC)CCCCCC)=O)=C(C9=CC=C(C)S9)N(CC(CCCCCC)CCCC)C8=O)S6)S5)S%10)C%10=C3C%11=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S%11)S2,5.19
CC1=CC=C(C2=CC=C(C(N(CCCCCCCCCCCC)C3=O)=C4C3=C(C5=CC=C(C)O5)N(CCCCCCCCCCCC)C4=O)O2)S1,5.2
CC1=CC(CCCCCC)=C(C2=CC=C(C3=C(CCCCCC)C=C(C4=CC=C(/C(C(N5CC(CCCCCCCC)CCCCCC)=O)=C6C(N(CC(CCCCCCCC)CCCCCC)C7=C\6C=CC(C)=C7)=O)C5=C4)S3)S2)S1,5.2
CC1=CC(CCCCCCCCCC)=C(C2=NC(SC(C3=C(CCCCCCCCCC)C=C(C4=CC(CC(CCCCCC)CCCCCCCC)=C(C5=NC(SC(C6=C(CC(CCCCCC)CCCCCCCC)C=C(C)S6)=N7)=C7S5)S4)S3)=N8)=C8S2)S1,5.2
CC1=CC(CC(CCCC)CCCCCC)=C(C2=NC(SC(C3=C(CC(CCCC)CCCCCC)C=C(C4=C(CC(CCCCCC)CCCCCCCC)C=C(C5=CC(C6=NSN=C6C(C7=CC(CC(CCCCCC)CCCCCCCC)=C(C)S7)=C8)=C8C9=NSN=C95)S4)S3)=N%10)=C%10S2)S1,5.2
CC1=CC=C(C(S2)=C3C(C(C4=C(C[C@@H](CCCC)CC)OC(C[C@@H](CCCC)CC)=C4C3=O)=O)=C2C5=CC=C(C6=CC(C(C7=CC=C(CCCCCCCC)S7)=C(SC(C)=C8)C8=C9C%10=CC=C(CCCCCCCC)S%10)=C9S6)S5)S1,5.2
CC1=C(CC(CC)CCCC)C(CC(CCCC)CC)=C(C2=CC(F)=C(C3=C(F)C=C(C)S3)S2)S1,5.2
CC(S1)=CC2=C1C(OCC(CCCC)CC)=C(C=C(C3=C4C(C(N(CCCCCCCC)C4=O)=O)=C(C)S3)S5)C5=C2OCC(CCCC)CC,5.2
CC1=CC([Si](C(CC)CCCCC)(C(CCCCC)CC)C2=C3SC(C4=C5C(C(C(C=C(CCCCCC)C=C6)=C6C5=O)=O)=C(C)S4)=C2)=C3S1,5.21
