SMILES,PCE
S=C(S/C1=C/C2=CC3=C(C=C2)N(CC)C4=C3C=C(C5=CC=C(C6=CC=C(C7=CC=C(C8=CC9=C(N(CC)C%10=C9C=C(/C=C(C(N%11CCCCCCCC)=O)/SC%11=S)C=C%10)C=C8)S7)C%12=NSN=C6%12)S5)C=C4)N(CCCCCCCC)C1=O,3.19
O=C(N1CC(CC)CCCC)C(C2=C1C3=CC=C(C)S3)=C(C4=CC=C(C5=CC=C(C6=C(C(OCCCCCCCC)=O)C(C(OCCCCCCCC)=O)=C(C7=CC=C(C)S7)S6)S5)S4)N(CC(CC)CCCC)C2=O,3.2
O=C1N(CC(CCCC)C)C(C2=CC=CS2)=C3C1=C(C4=CC=C(C5=CC=C(C6=CC=C(S6)C7=C8C(C(N7CC(CCCC)CC)=O)=C(C9=CC=CS9)N(CC(CCCC)C)C8=O)C=C5)S4)N(CC(CCCC)CC)C3=O,3.21
CCCCCCCCC(CCCCCCCC)N1C2=C(C3=C1C=C(CCC4=CC=C(C5=CC=C(C6=CC=C(CCC7=C(CC=C8CC=C9C%10=CC=CC=C%10)C(C8=C9C=C%11)=C%11C=C7)S6)C%12=NSN=C%125)S4)C=C3)C=CC(C%13=CC=CC=C%13)=C2,3.22
CC1(C)C2=C(C=CC=C2)C3=CC=C(N(C4=CC=C(C(C=CC=C5)=C5C6(C)C)C6=C4)C7=CC=C(C=C(C8=CC=C(/C=C/C9=C(C#N)/C(OC9(C)C)=C(C#N)\C#N)S8)S%10)C%10=C7)C=C31,3.22
CC1=C(F)C(F)=C(C2=C(C=C(C3=CC4=C(C=C(C5=C6C(C(N(C)C6=O)=O)=C(C(S7)=CC8=C7C=CS8)S5)S4)S3)S9)C9=C(C%10=C(F)C(F)=C(C)S%10)C%11=C2SC=C%11)S1,3.27
CC(C=C1)=CC=C1N(C2=CC=C(C)C=C2)C3=CC=C(C4=CC=C(C5=CC(CCCCCC)=C(C#CC(S6)=CC7=C6C(SC(C#CC8=C(CCCCCC)C=C(C9=CC=C(C(C=C%10)=CC=C%10N(C%11=CC=C(C)C=C%11)C%12=CC=C(C)C=C%12)C%13=NSN=C9%13)S8)=C%14)=C%14C7(CCCCCCCCCCCC)CCCCCCCCCCCC)S5)C%15=NSN=C%154)C=C3,3.28
O=C(N(CCCCCC)C1=O)C2=CC(OC(C=C3)=CC=C3C(C4=CC=CC=C4)C5=CC=CC=C5)=C6C7=C(OC(C=C8)=CC=C8C(C9=CC=CC=C9)C%10=CC=CC=C%10)C=C%11C%12=C(C(N(CCCCCC)C%11=O)=O)C=C(OC(C=C%13)=CC=C%13C(C%14=CC=CC=C%14)C%15=CC=CC=C%15)C(C%16=C6C2=C1C=C%16OC(C=C%17)=CC=C%17C(C%18=CC=CC=C%18)C%19=CC=CC=C%19)=C7%12,3.29
O=C(OC(CC)CCCCC)C1=C(C2=CC=C(C3=CC=C(C4=C5C(C(N4CC(CC)CCCC)=O)=C(C6=CC=C(C7=CC=CC=C7)S6)N(CC(CC)CCCC)C5=O)S3)S2)SC(C8=CC=C(C9=CC=C(C%10=C%11C(C(N%10CC(CC)CCCC)=O)=C(C%12=CC=C(C%13=CC=CC=C%13)S%12)N(CC(CC)CCCC)C%11=O)S9)S8)=C1,3.29
CC(CCCCCC)C1=CC=C(C2=C(C=C(C3=CC=C(C4=C5C(C(N4C(CCCCCC)C)=O)=C(C6=CC=C(C7=CC=CC=C7)S6)N(C(CCCCCC)C)C5=O)S3)S8)C8=C(C9=CC=C(C(CCCCCC)C)S9)C%10=C2SC(C%11=CC=C(C%12=C%13C(C(N%12C(CCCCCC)C)=O)=C(C%14=CC=C(C%15=CC=CC=C%15)S%14)N(C(CCCCCC)C)C%13=O)S%11)=C%10)S1,3.3
N#C/C(C#N)=C/C1=CC=C(C2=CC=C(N(C)C3=CC=CC=C3)C=C2)S1,3.3
CC(C)(C)C1=CC2=C(C=C1)C3=C(C=C(C(C)(C)C)C=C3)C42C5=C(SC(C6=CC(CCCCCCCC)=C(C7=CC=C(C8=C(CCCCCCCC)C=C(/C=C9SC(N(CC)C/9=O)=S)S8)S7)S6)=C5)C%10=C4C=C(C%11=CC(CCCCCCCC)=C(C%12=CC=C(C%13=C(CCCCCCCC)C=C(/C=C%14SC(N(CC)C/%14=O)=S)S%13)S%12)S%11)S%10,3.3
C1(C2=CC=C3C1=C(C4=C3C(C5=CC=CC=C5)=C(C=CC=C6)C6=C4C7=CC=CC=C7)C=C8)=C8C9=C%10C2=CC=C(C%11=C%12C(C%13=CC=CC=C%13)=C(C=CC=C%14)C%14=C%11C%15=CC=CC=C%15)C%10=C%12C=C9,3.32
CCCCC(CC)CC(S1)=CC=C1C2=C(C=C(C3=CC=C(C4=CC=C(C5=CC=C(C6=CC=CS6)S5)C7=NSN=C74)S3)S8)C8=C(C9=CC=C(CC(CC)CCCC)S9)C%10=C2SC(C%11=CC=CS%11)=C%10,3.34
N#C/C(C#N)=C\C1=CC=C(C(C=C2)=CC3=C2N(C4CCCC43)C5=CC=C(C)C=C5)S1,3.34
C/C(C1=CC=C(S1)C2=CC=C(S2)C(C=C3OC)=CC=C3N(C4=CC=C(C5=CSC(C6=CC=C(/C(C)=C(C#N)\C#N)S6)=C5)C=C4OC)C7=CC=C(C8=CC=C(C9=CC=C(/C(C)=C(C#N)\C#N)S9)S8)C=C7OC)=C(C#N)/C#N,3.36
O=C1N(CC(CC)CCCC)C(C2=CC=C(C3=CC=CS3)S2)=C4C1=C(C5=CC=C(C(S6)=CC7=C6C(OCC(CC)CCCC)=C8C(SC(C9=CC=C(S9)C%10=C%11C(C(N%10CC(CC)CCCC)=O)=C(C%12=CC=C(C%13=CC=CS%13)S%12)N(CC(CC)CCCC)C%11=O)=C8)=C7OCC(CC)CCCC)S5)N(CC(CC)CCCC)C4=O,3.36
C1(N(C2=CC=C(/C=C/C3=CC=C(/C=C/C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4)C7=NSN=C73)C=C2)C8=CC=C(/C=C/C9=CC=C(/C=C/C%10=CC=C(N(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C%10)C%13=NSN=C%139)C=C8)=CC=C(/C=C/C%14=CC=C(/C=C/C%15=CC=C(N(C%16=CC=CC=C%16)C%17=CC=CC=C%17)C=C%15)C%18=NSN=C%18%14)C=C1,3.37
O=C1N(CC(CCCC)CC)C(C2=CC=C(C3=CC=CC=C3)S2)C4C1C(C5=CC=C(C6=CC=C(C(SC(C7=CC=C(C8=CC=C(C9N(CC(CCCC)CC)C(C%10C(C%11=CC=C(C%12=CC=CC=C%12)S%11)N(CC(CCCC)CC)C(C%109)=O)=O)S8)S7)=C%13C(N%14CC(CCCC)CC)=O)=C%13C%14=O)S6)S5)N(CC(CCCC)CC)C4=O,3.37
N#C/C(C#N)=C\C1=CC=C(C(C=C2)=CC=C2N(C3=CC4=C(C=CC=C4)C=C3)C5=CC=CC=C5)S1,3.38
O=C1N(CC(CC)CCCO)C(C2=CC=C(C=CC3=CC=C(C(F)(F)F)C=C3)S2)=C4C(N(CC(CC)CCCO)C(C5=CC=C(C=CC6=CC=C(C(F)(F)F)C=C6)S5)=C41)=O,3.4
CCCCCCCCCC1=C(C(S2)=CC3=C2C=CC=C3)SC(C4=C(CCCCCCCCC)C=C(C5=CC6=C(/C(C(N6CCC(CC)CCCC)=O)=C7C(N(CCC(CC)CCCC)C8=C\7C=CC(C9=CC(CCCCCCCCC)=C(C%10=CC(CCCCCCCCC)=C(C%11=CC(C=CC=C%12)=C%12S%11)S%10)S9)=C8)=O)C=C5)S4)=C1,3.4
CCCCCCC(S1)=CC=C1C2=C3C(C=C(C4=CC=C(C5=CC(CCCCCC)=CS5)C6=NSN=C64)S3)=C(C7=CC=C(CCCCCC)S7)C8=C2C=C(C9=CC=C(C%10=CC(CCCCCC)=CS%10)C%11=NSN=C%119)S8,3.45
O=C(/C/1=C/C2=CC(CCCCCC)=C(C3=CC=C(C4=C(CCCCCC)C=C(C5=CC=C(N(C6=CC=CC=C6)C7=CC=CC=C7)C=C5)S4)S3)S2)C8=CC=CC=C8C1=C(C#N)\C#N,3.45
CCCCC1=C(SC(C2=CC=C(/C=C(C#N)\C#N)S2)=C1CCCC)C3=CC=C(C4=C(CCCC)C(CCCC)=C(C5=CC=C(/C=C(C#N)\C#N)S5)S4)S3,3.47
CCCCC(CC)CCOC1=C(OCCC(CC)CCCC)C(C2=CC=C(C3=CC=C(C4=C5C(C(N4CCC(CC)CCCC)=O)=C(C6=CC=CS6)N(CCC(CC)CCCC)C5=O)S3)S2)=C7C=C(SC(C8=CC=C(C9=C%10C(C(N9CCC(CC)CCCC)=O)=C(C%11=CC=CS%11)N(CCC(CC)CCCC)C%10=O)S8)=C%12)C%12=CC7=C1C%13=CC=C(C%14=CC=C(C%15=C%16C(C(N%15CCC(CC)CCCC)=O)=C(C%17=CC=CS%17)N(CCC(CC)CCCC)C%16=O)S%14)S%13,3.47
N#CC(C1=NSN=C12)=C(F)C=C2C3=CC4=C(C5=C(C4(CCCCCCCC)CCCCCCCC)C=C(C6=CC(F)=C(C#N)C7=NSN=C67)S5)S3,3.48
CCCCCCC1=C(/C=C/C2=C3C(OCCO3)=C(/C=C/C4=C(CCCCCC)C(CCCCCC)=C(/C=C(C#N)/C#N)S4)S2)SC(/C=C(C#N)/C#N)=C1CCCCCC,3.5
N#C/C(C#N)=C(N=C/1C2=CC=CC=C2)\SC1=C/C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3,3.52
CCN1C(/C(SC1=S)=C/C2=CC=C(C3=CC(N(C(CCCCCC)CCCCCCCC)C4=C5C=CC(C6=CC7=C(C(C8=CC=C(C(CC)CCCC)S8)=C(C=C(C(C=C9)=CC%10=C9C(S%11)=C(N%10C(CCCCCC)CCCCCCCC)C=C%11C%12=CC=C(/C=C(S%13)/C(N(CC)C%13=S)=O)S%12)S%14)C%14=C7C%15=CC=C(C(CC)CCCC)S%15)S6)=C4)=C5S3)S2)=O,3.52
CCCCCCC(S1)=CC=C1C2=CC=C(C(S3)=CC=C3C(C4=NSN=C45)=CC=C5C(S6)=CC=C6C(C=C7)=CC=C7N(C8=CC9=C(C(C=CC=C%10)=C%10C9(C)C)C=C8)C%11=CC(C%12(C)C)=C(C=C%11)C%13=C%12C=CC=C%13)S2,3.54
CCCCC(CC)CC(S1)=CC=C1C2=C(C=C(C3=C(CCCCCC)C=C(C4=C(F)C(F)=C(C5=CC(CCCCCC)=C(/C=C(C(OCC(CC)CCCC)=O)\C#N)S5)C6=NSN=C46)S3)S7)C7=C(C8=CC=C(CC(CC)CCCC)S8)C9=C2SC(C%10=C(CCCCCC)C=C(C%11=C(F)C(F)=C(C%12=CC(CCCCCCC)=C(/C=C(C(OCC(CC)CCCC)=O)\C#N)S%12)C%13=NSN=C%11%13)S%10)=C9,3.54
CCCCCCC1=C(C2=CC=C(C3=C(CCCCCC)C=C(/C=C(C#N)/C(OCCCCCC)=O)S3)S2)SC(C4=CC5=C(N6C7=C(C8(C)C)C=C(C9=CC(CCCCCC)=C(C%10=CC=C(C%11=C(CCCCCC)C=C(/C=C(C(OCCCCCC)=O)\C#N)S%11)S%10)S9)C=C7C(C)(C)C%12=C6C(C5(C)C)=CC(C%13=CC(CCCCCC)=C(C%14=CC=C(C%15=C(CCCCCC)C=C(/C=C(C(OCCCCCC)=O)/C#N)S%15)S%14)S%13)=C%12)C8=C4)=C1,3.55
O=C1/C(C(C(N1CC(CC)CCCC)=C2)=CC=C2C3=CC=C(/C(C#N)=C/C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4)C=C3)=C7C(C(N(CC(CC)CCCC)C\7=O)=C8)=CC=C8C9=CC=C(/C(C#N)=C/C%10=CC=C(N(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C%10)C=C9,3.57
N#C/C(C#N)=C/C1=CC=C(C2=CC=C(C3=CC=C(N(C4=CC(C(C)(C)C5=C6C=CC=C5)=C6C=C4)C7=CC(C(C)(C)C8=C9C=CC=C8)=C9C=C7)C=C3)S2)S1,3.58
O=S(C1=C(C23C4=CC(C5=CC=C(N6C(C=CC(C(C)(C)C)=C7)=C7C8=C6C=CC(C(C)(C)C)=C8)C=C5)=CC=C4C9=C2C=C(C%10=CC=C(N%11C(C=CC(C(C)(C)C)=C%12)=C%12C%13=C%11C=CC(C(C)(C)C)=C%13)C=C%10)C=C9)C=CC=C1)(C%14=CC=CC=C%143)=O,3.58
CCCCN1C2=CC=CC=C2OC3=C1C=CC(C4=CC=C(/C=C/C(CC(C)(C)C/5)=CC5=C(C#N)/C#N)S4)=C3,3.58
CCCCCC1=C(C2=CC=C(C3=CC=C(C4=C5C(C(N4CC(CC)CCCC)=O)=C(C6=CC=C(C)S6)N(CC(CC)CCCC)C5=O)S3)S2)SC(C7=C(CCOCCOC)C=C(C)S7)=C1,3.58
O=C1N(CC(CC)CCCC)C(C2=CC=C(C3=CC=C(/C=C(C(OCCCCCCCC)=O)\C#N)S3)S2)=C4C1=C(C5=CC=C(C(S6)=CC7=C6C(C8=CC=C(CC(CC)CCCC)S8)=C9C(SC=C9)=C7C%10=CC=C(CC(CC)CCCC)S%10)S5)N(CC(CC)CCCC)C4=O,3.58
O=C1N(CC(CC)CCCC)C(C2=CC=C(C(S3)=CC(C3=C4C5=CC=C(CC(CC)CCCC)S5)=C(C6=CC=C(CC(CC)CCCC)S6)C7=C4C=C(C8=CC=C(C9=CC(C%10=CC=C(C(S%11)=CC(C%11=C%12C%13=CC=C(CC(CC)CCCC)S%13)=C(C%14=CC=C(CC(CC)CCCC)S%14)C%15=C%12C=C(C%16=CC=C(C(C(CC(CC)CCCC)C(C%17=C(C%18=CC=CS%18)C%19CC(CC)CCCC)=O)=C%17C%19=O)S%16)S%15)S%10)=CC(C%20=CC=C(C(C%21)=CC%22=C%21C(C%23=CC=C(CC(CC)CCCC)S%23)=C%24C=C(C%25=CC=C(C(C(CC(CC)CCCC)C(C%26=C(C%27=CC=CS%27)C%28CC(CC)CCCC)=O)=C%26C%28=O)S%25)CC%24=C%22C%29=CC=C(CC(CC)CCCC)S%29)S%20)=C9)S8)S7)S2)=C%30C1=C(C%31=CC=CS%31)N(CC(CC)CCCC)C%30=O,3.6
O=C(OCC(CC)CCCC)/C(C#N)=C/C1=CC=C(C2=CC=C(C3=CC=C(C4=CC=C(N(C5=CC=C(C6=CC=C(C7=CC=C(C8=CC=C(/C=C(C#N)/C(OCC(CC)CCCC)=O)S8)S7)S6)C=C5)C9=CC=C(C%10=CC=C(C%11=CC=C(C%12=CC=C(/C=C(C#N)/C(OCC(CC)CCCC)=O)S%12)S%11)S%10)C=C9)C=C4)S3)S2)S1,3.6
CCCCC(CC)C(C1=CC2=C(C(S3)=CC(C3=C4)=CC5=C4C=C(C6=C7C(C=C(C(C(CC)CCCC)=O)S7)=C(C)S6)S5)SC(C(S8)=CC(C8=C9OCCCCCCC=C)=C(OCCCCCCC=C)C%10=C9C=C(C)S%10)=C2S1)=O,3.6
C12=C(C(C=C3)=CC=C2)C(C3=C(C(S4)=CC5=C4C(SC(C6=C7C8=C(C=CC9=C8C(C=C7)=CC=C9)C=C6)=C%10)=C%10S5)C=C%11)=C%11C=C1,3.6
O=C1N(CC(CC)CCCC)C(C2=CC=C(C3=CC4=C(C(OCC(CC)CCCC)=C(C=C(C5=CC=C(S5)C(N6CC(CC)CCCC)=C(C(N7CC(CC)CCCC)=O)C(C6=O)=C7C8=CC=CS8)S9)C9=C4OCC(CC)CCCC)S3)S2)=C(C%10=O)C1=C(N%10CC(CC)CCCC)C%11=CC=CS%11,3.6
CCCCCCC1(CCCCCC)C2=C(SC(/C=C/C3=C(CCCCCC)C=C(/C=C(C#N)/C#N)S3)=C2)C4=C1C=C(/C=C/C5=C(CCCCCC)C=C(/C=C(C#N)/C#N)S5)S4,3.6
Cl[In]1N2C3=C4C=CC=CC4=C2/N=C5C6=C(C=CC=C6)C(/N=C7C8=C(C=CC=C8)/C(N/71)=N/C9=N/C(C%10=C9C=CC=C%10)=N\3)=N/5,3.62
CCCCCCC1=C(C#CC2=CC=C(C3=CC=C(C4=CC=C(C#CC5=C(CCCCCC)C=C(C(C6=NSN=C67)=CC=C7C(C=C8)=CC=C8N(C9=CC=CC=C9)C%10=CC=CC=C%10)S5)S4)S3)S2)SC(C(C%11=NSN=C%11%12)=CC=C%12C(C=C%13)=CC=C%13N(C%14=CC=CC=C%14)C%15=CC=CC=C%15)=C1,3.68
FC1=C(C(C=C2)=CC=C2N(C3=CC=C(C4=C(F)C=C(C5=CC=C(C6=CC=CS6)S5)C7=NSN=C47)C=C3)C(C=C8)=CC=C8C(S9)=CC=C9C(C=C%10)=CC=C%10N(C%11=CC=C(C%12=C(F)C=C(C%13=CC=C(C%14=CC=C(CCCCCC)S%14)S%13)C%15=NSN=C%12%15)C=C%11)C%16=CC=C(C%17=C(F)C=C(C%18=CC=C(C%19=CC=C(CCCCCC)S%19)S%18)C%20=NSN=C%20%17)C=C%16)C%21=CSC=C%21C(C%22=CC=C(C%23=CC=C(CCCCCC)S%23)S%22)=C1,3.68
CCCCC(CC)CCOC1=C(OCCC(CC)CCCC)C(C2=CC=C(C3=CC=C(C4=C5C(C(N4CCC(CC)CCCC)=O)=C(C6=CC=C(C7=CC8=C(C(C=CC=C9)=C9C=C8)C=C7)S6)N(CCC(CC)CCCC)C5=O)S3)S2)=C%10C=C(SC(C%11=CC=C(C%12=C%13C(C(N%12CCC(CC)CCCC)=O)=C(C%14=CC=C(C%15=CC%16=C(C(C=CC=C%17)=C%17C=C%16)C=C%15)S%14)N(CCC(CC)CCCC)C%13=O)S%11)=C%18)C%18=CC%10=C1C%19=CC=C(C%20=CC=C(C%21=C%22C(C(N%21CCC(CC)CCCC)=O)=C(C%23=CC=C(C%24=CC%25=C(C(C=CC=C%26)=C%26C=C%25)C=C%24)S%23)N(CCC(CC)CCCC)C%22=O)S%20)S%19,3.69
CC1(C)C2=C(C=CC=C2)N(CC)/C1=C\C=C\C3=[N+](CC)C4=CC=CC=C4C3(C)C.FP(F)(F)(F)F.[F-],3.7
CCCCCCCCC1=C(C2=CC(CCCCCCCC)=C(C3=CC(CCCCCCCC)=C(C4=CC=C(C5=C(CCCCCCCC)C=C(C6=C(CCCCCCCC)C=C(C7=C(CCCCCCCC)C=C(/C=C(C#N)/C#N)S7)S6)S5)S4)S3)S2)SC(/C=C(C#N)\C#N)=C1,3.7
CCCCCCC(C1=C2/C(N/C1=N\3)=N/C(C4=C/5C(CCCCCC)=CC=C4CCCCCC)=NC5=N/C6=C7C(C(CCCCCC)=CC=C7CCCCCC)=C(/N=C8N=C3C9=C\8C(CCCCCC)=CC=C9CCCCCC)N6)=CC=C2CCCCCC,3.7
O=C(N(CCCCCC)C1=O)C2=CC(OC3=CC=C(C4=CC(C56C7=C(C8=C6C=CC=C8)C=CC=C7)=C(C9=C5C=C(C(C=C%10)=CC=C%10C(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C9)C=C4)C=C3)=C%13C%14=C(OC%15=CC=C(C%16=CC(C%17%18C%19=C(C%20=C%18C=CC=C%20)C=CC=C%19)=C(C%21=C%17C=C(C(C=C%22)=CC=C%22C(C%23=CC=CC=C%23)C%24=CC=CC=C%24)C=C%21)C=C%16)C=C%15)C=C%25C%26=C(C(N(CCCCCC)C%25=O)=O)C=C(OC%27=CC=C(C%28=CC(C%29%30C%31=C(C%32=C%30C=CC=C%32)C=CC=C%31)=C(C%33=C%29C=C(C(C=C%34)=CC=C%34C(C%35=CC=CC=C%35)C%36=CC=CC=C%36)C=C%33)C=C%28)C=C%27)C(C%37=C%13C2=C1C=C%37OC%38=CC=C(C%39=CC(C%40%41C%42=C(C%43=C%41C=CC=C%43)C=CC=C%42)=C(C%44=C%40C=C(C(C=C%45)=CC=C%45C(C%46=CC=CC=C%46)C%47=CC=CC=C%47)C=C%44)C=C%39)C=C%38)=C%14%26,3.7
CCCCCCC1=C(C2=CC(C)=C(/C=C3C(N(CC)C(S/3)=S)=O)S2)SC(C(C=C4C5=CC(CCCCCC)=C(C6=CC(C)=C(/C=C7C(N(CC)C(S/7)=S)=O)S6)S5)=C8C=CC9=C(C8=C4C=C%10)C%10=C(C%11=CC(CCCCCC)=C(C%12=CC(C)=C(/C=C%13C(N(CC)C(S/%13)=S)=O)S%12)S%11)C=C9C%14=CC(CCCCCC)=C(C%15=CC(C)=C(/C=C%16C(N(CC)C(S/%16)=S)=O)S%15)S%14)=C1,3.7
O=C1N(CC(CC)CCCC)C(C2=CC=C(C3=CC4=C(C(OCC(CC)CCCC)=C(C=C(C5=CC=C(S5)C(N6CC(CC)CCCC)=C(C(N7CC(CC)CCCC)=O)C(C6=O)=C7C8=CC=CS8)O9)C9=C4OCC(CC)CCCC)O3)S2)=C(C%10=O)C1=C(N%10CC(CC)CCCC)C%11=CC=CS%11,3.7
O=C1N(CCCC)C(C2=CC=C(C3=CC=C(C4=CC=C(CCCCCC)S4)S3)C=C2)=C5C1=C(C6=CC=C(C7=CC=C(C8=CC=C(CCCCCC)S8)S7)C=C6)N(CCCC)C5=O,3.72
O=C1N(CC(CCCC)CC)C(C2=CC=C(C3=CC4=C(C5=CC=C(C6=CC=C(S6)C7=C8C(C(N7CC(CCCC)CC)=O)=C(C9=CC=CS9)N(CC(CCCC)CC)C8=O)C=C5C4%10C%11=CC=C(C%12=CC=C(S%12)C%13=C%14C(C(N%13CC(CCCC)CC)=O)=C(C%15=CC=CS%15)N(CC(CCCC)CC)C%14=O)C=C%11C%16=C%10C=CC(C%17=CC=C(S%17)C%18=C%19C(C(N%18CC(CCCC)CC)=O)=C(C%20=CC=CS%20)N(CC(CCCC)CC)C%19=O)=C%16)C=C3)S2)=C%21C1=C(C%22=CC=CS%22)N(CC(CCCC)CC)C%21=O,3.72
CCCCCCCCCCCCC1=C(SC(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=C1)C5=NC(SC(C6=C(CCCCCCCCCCCC)C=C(C7=CC=C(N(C8=CC=CC=C8)C9=CC=CC=C9)C=C7)S6)=N%10)C%10S5,3.73
CCCCCCC(S1)=CC=C1C2=CC=C(C(S3)=CC=C3C(C4=NSN=C45)=CC(F)=C5C(S6)=CC=C6C(C=C7)=CC=C7N(C8=CC9=C(C(C=CC=C%10)=C%10C9(C)C)C=C8)C%11=CC(C%12(C)C)=C(C=C%11)C%13=C%12C=CC=C%13)S2,3.73
CCCCCCCCCCCCC1=C(C2=NC(SC(C3=C(CCCCCCCCCCCC)C=C(C4=CC=C(C=C4)N(C5=CC=CC=C5)C6=CC=CC=C6)S3)=N7)=C7S2)SC(C8=CC=C(C=C8)N(C9=CC=CC=C9)C%10=CC=CC=C%10)=C1,3.73
CCCCC(CC)CC(S1)=CC=C1C2=C3C(SC(C4=CC(CCCCCCCC)=C(C5=CC=C(C6=C(CCCCCCCC)C=C(/C=C/C7=NC(C#N)=C(C#N)N7CCCCCCCC)S6)S5)S4)=C3)=C(C8=CC=C(CC(CC)CCCC)S8)C9=C2SC(C%10=CC(CCCCCCCC)=C(C%11=CC=C(C%12=C(CCCCCCCC)C=C(/C=C/C%13=NC(C#N)=C(C#N)N%13CCCCCCCC)S%12)S%11)S%10)=C9,3.73
CC1=CC=CC(N(C2=CC=CC=C2)C3=CC=C(N(C4=CC/C(C=C4)=C(C5=CC(C)=CC=C5)/C6=CC=CC=C6)C7=CC=C(N(C8=CC=CC=C8)C9=CC(C)=CC=C9)C=C7)C=C3)=C1,3.74
O=C(N1C(CCCCCC)C)C(C(C(N2C(CCCCCC)C)=O)=C1C(S3)=CC=C3C4=CC=C(/C=C\C(C=C5)=CC=C5N(C6=CC=CC=C6)C7=CC=CC=C7)C=C4)=C2C(S8)=CC=C8C9=CC=C(/C=C\C(C=C%10)=CC=C%10N(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C9,3.76
N#C/C(C#N)=C(/C(C1=CC=C(C2=NC3=CC=CC=C3S2)C=C1)=C(C#N)\C#N)/C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4,3.77
O=C1N(CC(CC)CCCC)C(C2=CC=C(S2)C#CC(S3)=CC(C3=C4C(S5)=CC=C5CC(CC)CCCC)=C(C(S6)=CC=C6CC(CC)CCCC)C7=C4C=C(C#CC8=CC=C(C9=C(C(N%10CC(CC)CCCC)=O)C(C(N9CC(CC)CCCC)=O)=C%10C%11=CC=CS%11)S8)S7)=C%12C1=C(C%13=CC=CS%13)N(CC(CC)CCCC)C%12=O,3.78
CCC1=C(SC(C2=CC=C(C3=CC=C(C4=C(CC)C(CC)=C(C5=CC=C(/C=C(C#N)/C#N)S5)S4)S3)S2)=C1CC)C6=CC=C(/C=C(C#N)/C#N)S6,3.8
O=C1N(CC(CC)CCCC)C(C2=CC=CS2)=C3C1=C(C4=CC=C(C5=CC=C(C6=CC=C(C(S7)=CC=C7C(N8CC(CC)CCCC)=C9C(N(CC(CC)CCCC)C(C%10=CC=CS%10)=C9C8=O)=O)C=C6)C=C5)S4)N(CC(CC)CCCC)C3=O,3.8
CC1=CC(CCCCCC)=C(S1)C(S2)=CC=C2C3=CC=C(S3)C4=C(CCCCCC)C=C(C5=CC=C(S5)C6=CC=C(C(N(CC(CCCCCC)CCCCCCCC)C7=O)=C8C7=C(C9=CC=C(C%10=CC=C(C)S%10)S9)N(CC(CCCCCC)CCCCCCCC)C8=O)S6)S4,3.8
CCCCCCC1=CSC(C2=C(CCCCCC)C=C(C3=C(CCCCCC)C=C(C4=C(CCCCCC)C=C(C5=C(F)C(F)=C(C6=CC(CCCCCC)=C(C7=CC(CCCCCC)=C(C8=CC(CCCCCC)=C(C9=CC(CCCCCC)=CS9)S8)S7)S6)C%10=NSN=C%105)S4)S3)S2)=C1,3.81
CCCCCCCCN1C2=C(C=CC=C2)C3=C1C=CC(C4=CC=C(C5=CC=C(C(C=C6)=CC=C6C(C7=CC=C(C8=CC=C(C9=CC=C(C%10=CC(C(C=CC=C%11)=C%11N%12CCCCCCCC)=C%12C=C%10)C%13=NSN=C%139)S8)C=C7)C%14=CC=C(C%15=CC=C(C%16=CC=C(C%17=CC(C(C=CC=C%18)=C%18N%19CCCCCCCC)=C%19C=C%17)C%20=NSN=C%20%16)S%15)C=C%14)S5)C%21=NSN=C4%21)=C3,3.82
CCCCCCCCOC1=C(C2=CC=C(C3=CC=C(/C(C#N)=C/C4=CC=C(N(C5=CC=CC=C5)C6=CC=CC=C6)C=C4)C=C3)S2)C7=NSN=C7C(C8=CC=C(C9=CC=C(/C(C#N)=C/C%10=CC=C(N(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C%10)C=C9)S8)=C1OCCCCCCCC,3.85
O=C(/C(S/1)=C/CC(S2)=CC(CCCCCCCCCCCC)=C2C3=CC(SC(C4=C(CCCCCCCCCCCC)C=C(C/C=C5SC(C(C#N)C#N)N(CC)C\5=O)S4)=C6)=C6S3)N(CC)C1=C(C#N)\C#N,3.85
O=C1N(C(C2=CC=C(S2)C#CC(C3=C4C=CC=C3)=C(C=CC=C5)C5=C4C#CC6=C(CCCCCCCCCCCC)C=CS6)=C7C1=C(C8=CC=C(S8)C#CC(C9=C%10C=CC=C9)=C(C=CC=C%11)C%11=C%10C#CC%12=C(CCCCCCCCCCCC)C=CS%12)N(CC(CCCC)CCCCCC)C7=O)CC(CCCC)CCCCCC,3.86
